id,code,name,district_id:id,zip_code
subdistrict_101301,101301,จักรวรรดิ,contact_settings.district_bkk_001,10100
subdistrict_100804,100804,บ้านบาตร,contact_settings.district_bkk_002,10100
subdistrict_100801,100801,ป้อมปราบ,contact_settings.district_bkk_002,10100
subdistrict_101303,101303,ตลาดน้อย,contact_settings.district_bkk_001,10100
subdistrict_100802,100802,วัดเทพศิรินทร์,contact_settings.district_bkk_002,10100
subdistrict_101302,101302,สัมพันธวงศ์,contact_settings.district_bkk_001,10100
subdistrict_100803,100803,คลองมหานาค,contact_settings.district_bkk_002,10100
subdistrict_100805,100805,วัดโสมนัส,contact_settings.district_bkk_002,10100
subdistrict_103302,103302,คลองตัน,contact_settings.district_bkk_003,10110
subdistrict_103902,103902,คลองตันเหนือ,contact_settings.district_bkk_004,10110
subdistrict_103301,103301,คลองเตย,contact_settings.district_bkk_003,10110
subdistrict_103901,103901,คลองเตยเหนือ,contact_settings.district_bkk_004,10110
subdistrict_103303,103303,พระโขนง,contact_settings.district_bkk_003,10110
subdistrict_100702,100702,วังใหม่,contact_settings.district_bkk_005,10110
subdistrict_103903,103903,พระโขนงเหนือ,contact_settings.district_bkk_004,10110
subdistrict_101203,101203,ช่องนนทรี,contact_settings.district_bkk_006,10120
subdistrict_101204,101204,บางโพงพาง,contact_settings.district_bkk_006,10120
subdistrict_103103,103103,บางโคล่,contact_settings.district_bkk_007,10120
subdistrict_102801,102801,ทุ่งวัดดอน,contact_settings.district_bkk_008,10120
subdistrict_102802,102802,ยานนาวา,contact_settings.district_bkk_008,10120
subdistrict_102803,102803,ทุ่งมหาเมฆ,contact_settings.district_bkk_008,10120
subdistrict_103101,103101,บางคอแหลม,contact_settings.district_bkk_007,10120
subdistrict_103102,103102,วัดพระยาไกร,contact_settings.district_bkk_007,10120
subdistrict_100703,100703,วังใหม่,contact_settings.district_bkk_005,10120
subdistrict_110406,110406,บางหัวเสือ,contact_settings.district_sp_001,10130
subdistrict_110414,110414,สำโรง,contact_settings.district_sp_001,10130
subdistrict_110413,110413,ทรงคนอง,contact_settings.district_sp_001,10130
subdistrict_110402,110402,บางพึ่ง,contact_settings.district_sp_001,10130
subdistrict_110412,110412,บางกอบัว,contact_settings.district_sp_001,10130
subdistrict_110404,110404,บางครุ,contact_settings.district_sp_001,10130
subdistrict_110411,110411,บางกระสอบ,contact_settings.district_sp_001,10130
subdistrict_110407,110407,สำโรงใต้,contact_settings.district_sp_001,10130
subdistrict_110410,110410,บางน้ำผึ้ง,contact_settings.district_sp_001,10130
subdistrict_110409,110409,บางกะเจ้า,contact_settings.district_sp_001,10130
subdistrict_110408,110408,บางยอ,contact_settings.district_sp_001,10130
subdistrict_110403,110403,บางจาก,contact_settings.district_sp_001,10130
subdistrict_110405,110405,บางหญ้าแพรก,contact_settings.district_sp_001,10130
subdistrict_110401,110401,ตลาด,contact_settings.district_sp_001,10130
subdistrict_110415,110415,สำโรงกลาง,contact_settings.district_sp_001,10130
subdistrict_102401,102401,ราษฎร์บูรณะ,contact_settings.district_bkk_009,10140
subdistrict_102402,102402,บางปะกอก,contact_settings.district_bkk_009,10140
subdistrict_104902,104902,ทุ่งครุ,contact_settings.district_bkk_010,10140
subdistrict_104901,104901,บางมด,contact_settings.district_bkk_010,10140
subdistrict_102107,102107,แสมดำ,contact_settings.district_bkk_011,10150
subdistrict_105005,105005,คลองบางบอน,contact_settings.district_bkk_012,10150
subdistrict_105004,105004,คลองบางพราน,contact_settings.district_bkk_012,10150
subdistrict_105003,105003,บางบอนใต้,contact_settings.district_bkk_012,10150
subdistrict_103504,103504,จอมทอง,contact_settings.district_bkk_013,10150
subdistrict_105002,105002,บางบอนเหนือ,contact_settings.district_bkk_012,10150
subdistrict_103503,103503,บางมด,contact_settings.district_bkk_013,10150
subdistrict_103502,103502,บางค้อ,contact_settings.district_bkk_013,10150
subdistrict_103501,103501,บางขุนเทียน,contact_settings.district_bkk_013,10150
subdistrict_102105,102105,ท่าข้าม,contact_settings.district_bkk_011,10150
subdistrict_102209,102209,ปากคลองภาษีเจริญ,contact_settings.district_bkk_014,10160
subdistrict_102201,102201,บางหว้า,contact_settings.district_bkk_014,10160
subdistrict_104004,104004,หลักสอง,contact_settings.district_bkk_015,10160
subdistrict_104003,104003,บางไผ่,contact_settings.district_bkk_015,10160
subdistrict_104002,104002,บางแคเหนือ,contact_settings.district_bkk_015,10160
subdistrict_104001,104001,บางแค,contact_settings.district_bkk_015,10160
subdistrict_102208,102208,คลองขวาง,contact_settings.district_bkk_014,10160
subdistrict_102202,102202,บางด้วน,contact_settings.district_bkk_014,10160
subdistrict_102302,102302,หนองแขม,contact_settings.district_bkk_016,10160
subdistrict_102206,102206,บางจาก,contact_settings.district_bkk_014,10160
subdistrict_102303,102303,หนองค้างพลู,contact_settings.district_bkk_016,10160
subdistrict_102207,102207,บางแวก,contact_settings.district_bkk_014,10160
subdistrict_102210,102210,คูหาสวรรค์,contact_settings.district_bkk_014,10160
subdistrict_104802,104802,ศาลาธรรมสพน์,contact_settings.district_bkk_017,10170
subdistrict_101905,101905,บางระมาด,contact_settings.district_bkk_018,10170
subdistrict_104801,104801,ทวีวัฒนา,contact_settings.district_bkk_017,10170
subdistrict_101907,101907,บางเชือกหนัง,contact_settings.district_bkk_018,10170
subdistrict_101902,101902,ตลิ่งชัน,contact_settings.district_bkk_018,10170
subdistrict_101901,101901,คลองชักพระ,contact_settings.district_bkk_018,10170
subdistrict_101903,101903,ฉิมพลี,contact_settings.district_bkk_018,10170
subdistrict_101904,101904,บางพรม,contact_settings.district_bkk_018,10170
subdistrict_100101,100101,พระบรมมหาราชวัง,contact_settings.district_bkk_019,10200
subdistrict_100108,100108,ตลาดยอด,contact_settings.district_bkk_019,10200
subdistrict_100107,100107,บวรนิเวศ,contact_settings.district_bkk_019,10200
subdistrict_100106,100106,เสาชิงช้า,contact_settings.district_bkk_019,10200
subdistrict_100105,100105,ศาลเจ้าพ่อเสือ,contact_settings.district_bkk_019,10200
subdistrict_100111,100111,บางขุนพรหม,contact_settings.district_bkk_019,10200
subdistrict_100112,100112,วัดสามพระยา,contact_settings.district_bkk_019,10200
subdistrict_100104,100104,สำราญราษฎร์,contact_settings.district_bkk_019,10200
subdistrict_100110,100110,บ้านพานถม,contact_settings.district_bkk_019,10200
subdistrict_100109,100109,ชนะสงคราม,contact_settings.district_bkk_019,10200
subdistrict_100103,100103,วัดราชบพิธ,contact_settings.district_bkk_019,10200
subdistrict_100102,100102,วังบูรพาภิรมย์,contact_settings.district_bkk_019,10200
subdistrict_103602,103602,สีกัน,contact_settings.district_bkk_020,10210
subdistrict_103605,103605,สนามบิน,contact_settings.district_bkk_020,10210
subdistrict_104101,104101,ทุ่งสองห้อง,contact_settings.district_bkk_021,10210
subdistrict_104102,104102,ตลาดบางเขน,contact_settings.district_bkk_021,10210
subdistrict_103604,103604,ดอนเมือง,contact_settings.district_bkk_020,10210
subdistrict_104203,104203,คลองถนน,contact_settings.district_bkk_022,10220
subdistrict_104202,104202,ออเงิน,contact_settings.district_bkk_022,10220
subdistrict_100502,100502,อนุสาวรีย์,contact_settings.district_bkk_023,10220
subdistrict_104201,104201,สายไหม,contact_settings.district_bkk_022,10220
subdistrict_100508,100508,ท่าแร้ง,contact_settings.district_bkk_023,10220
subdistrict_104302,104302,รามอินทรา,contact_settings.district_bkk_024,10230
subdistrict_104301,104301,คันนายาว,contact_settings.district_bkk_024,10230
subdistrict_102705,102705,นวลจันทร์,contact_settings.district_bkk_025,10230
subdistrict_103802,103802,จรเข้บัว,contact_settings.district_bkk_026,10230
subdistrict_103801,103801,ลาดพร้าว,contact_settings.district_bkk_026,10230
subdistrict_100509,100509,ท่าแร้ง,contact_settings.district_bkk_023,10230
subdistrict_102701,102701,คลองกุ่ม,contact_settings.district_bkk_025,10230
subdistrict_104402,104402,ราษฎร์พัฒนา,contact_settings.district_bkk_027,10240
subdistrict_100601,100601,คลองจั่น,contact_settings.district_bkk_028,10240
subdistrict_102704,102704,นวมินทร์,contact_settings.district_bkk_025,10240
subdistrict_104401,104401,สะพานสูง,contact_settings.district_bkk_027,10240
subdistrict_102702,102702,คลองกุ่ม,contact_settings.district_bkk_025,10240
subdistrict_100608,100608,หัวหมาก,contact_settings.district_bkk_028,10240
subdistrict_103402,103402,อ่อนนุช,contact_settings.district_bkk_029,10250
subdistrict_104403,104403,ทับช้าง,contact_settings.district_bkk_027,10250
subdistrict_103401,103401,สวนหลวง,contact_settings.district_bkk_029,10250
subdistrict_103203,103203,ดอกไม้,contact_settings.district_bkk_030,10250
subdistrict_103202,103202,หนองบอน,contact_settings.district_bkk_030,10250
subdistrict_103201,103201,ประเวศ,contact_settings.district_bkk_030,10250
subdistrict_103403,103403,พัฒนาการ,contact_settings.district_bkk_029,10250
subdistrict_104404,104404,สะพานสูง,contact_settings.district_bkk_027,10250
subdistrict_100609,100609,หัวหมาก,contact_settings.district_bkk_028,10250
subdistrict_100910,100910,พระโขนงใต้,contact_settings.district_bkk_031,10260
subdistrict_104703,104703,บางนาใต้,contact_settings.district_bkk_032,10260
subdistrict_104702,104702,บางนาเหนือ,contact_settings.district_bkk_032,10260
subdistrict_100905,100905,บางจาก,contact_settings.district_bkk_031,10260
subdistrict_103304,103304,พระโขนง,contact_settings.district_bkk_003,10260
subdistrict_103904,103904,พระโขนงเหนือ,contact_settings.district_bkk_004,10260
subdistrict_110111,110111,บางโปรง,contact_settings.district_sp_002,10270
subdistrict_110113,110113,บางด้วน,contact_settings.district_sp_002,10270
subdistrict_110114,110114,บางเมืองใหม่,contact_settings.district_sp_002,10270
subdistrict_110115,110115,เทพารักษ์,contact_settings.district_sp_002,10270
subdistrict_110103,110103,บางเมือง,contact_settings.district_sp_002,10270
subdistrict_110102,110102,สำโรงเหนือ,contact_settings.district_sp_002,10270
subdistrict_110101,110101,ปากน้ำ,contact_settings.district_sp_002,10270
subdistrict_110117,110117,แพรกษาใหม่,contact_settings.district_sp_002,10280
subdistrict_110104,110104,ท้ายบ้าน,contact_settings.district_sp_002,10280
subdistrict_110108,110108,บางปูใหม่,contact_settings.district_sp_002,10280
subdistrict_110110,110110,แพรกษา,contact_settings.district_sp_002,10280
subdistrict_110116,110116,ท้ายบ้านใหม่,contact_settings.district_sp_002,10280
subdistrict_110112,110112,บางปู,contact_settings.district_sp_002,10280
subdistrict_110501,110501,นาเกลือ,contact_settings.district_sp_003,10290
subdistrict_110502,110502,บ้านคลองสวน,contact_settings.district_sp_003,10290
subdistrict_110503,110503,แหลมฟ้าผ่า,contact_settings.district_sp_003,10290
subdistrict_110504,110504,ปากคลองบางปลากด,contact_settings.district_sp_003,10290
subdistrict_110505,110505,ในคลองบางปลากด,contact_settings.district_sp_003,10290
subdistrict_100206,100206,ถนนนครไชยศรี,contact_settings.district_bkk_033,10300
subdistrict_100204,100204,สี่แยกมหานาค,contact_settings.district_bkk_033,10300
subdistrict_100202,100202,วชิรพยาบาล,contact_settings.district_bkk_033,10300
subdistrict_100201,100201,ดุสิต,contact_settings.district_bkk_033,10300
subdistrict_100203,100203,สวนจิตรลดา,contact_settings.district_bkk_033,10300
subdistrict_100205,100205,สวนจิตรลดา,contact_settings.district_bkk_033,10303
subdistrict_101701,101701,ห้วยขวาง,contact_settings.district_bkk_034,10310
subdistrict_101702,101702,บางกะปิ,contact_settings.district_bkk_034,10310
subdistrict_101704,101704,สามเสนนอก,contact_settings.district_bkk_034,10310
subdistrict_104504,104504,พลับพลา,contact_settings.district_bkk_035,10310
subdistrict_104503,104503,คลองเจ้าคุณสิงห์,contact_settings.district_bkk_035,10310
subdistrict_104502,104502,สะพานสอง,contact_settings.district_bkk_035,10310
subdistrict_104501,104501,วังทองหลาง,contact_settings.district_bkk_035,10310
subdistrict_100701,100701,รองเมือง,contact_settings.district_bkk_005,10330
subdistrict_100708,100708,ปทุมวัน,contact_settings.district_bkk_005,10330
subdistrict_100704,100704,ลุมพินี,contact_settings.district_bkk_005,10330
subdistrict_100705,100705,วังใหม่,contact_settings.district_bkk_005,10330
subdistrict_102601,102601,ดินแดง,contact_settings.district_bkk_036,10400
subdistrict_103704,103704,มักกะสัน,contact_settings.district_bkk_037,10400
subdistrict_103703,103703,ถนนเพชรบุรี,contact_settings.district_bkk_037,10400
subdistrict_103702,103702,ถนนพญาไท,contact_settings.district_bkk_037,10400
subdistrict_103701,103701,ทุ่งพญาไท,contact_settings.district_bkk_037,10400
subdistrict_102602,102602,รัชดาภิเษก,contact_settings.district_bkk_036,10400
subdistrict_101401,101401,สามเสนใน,contact_settings.district_bkk_038,10400
subdistrict_101406,101406,พญาไท,contact_settings.district_bkk_038,10400
subdistrict_100706,100706,วังใหม่,contact_settings.district_bkk_005,10400
subdistrict_100403,100403,สุริยวงศ์,contact_settings.district_bkk_039,10500
subdistrict_100402,100402,สีลม,contact_settings.district_bkk_039,10500
subdistrict_100404,100404,บางรัก,contact_settings.district_bkk_039,10500
subdistrict_100405,100405,สี่พระยา,contact_settings.district_bkk_039,10500
subdistrict_100401,100401,มหาพฤฒาราม,contact_settings.district_bkk_039,10500
subdistrict_100707,100707,วังใหม่,contact_settings.district_bkk_005,10500
subdistrict_104604,104604,ทรายกองดิน,contact_settings.district_bkk_040,10510
subdistrict_104603,104603,บางชัน,contact_settings.district_bkk_040,10510
subdistrict_104605,104605,ทรายกองดินใต้,contact_settings.district_bkk_040,10510
subdistrict_104602,104602,สามวาตะวันออก,contact_settings.district_bkk_040,10510
subdistrict_104601,104601,สามวาตะวันตก,contact_settings.district_bkk_040,10510
subdistrict_101001,101001,มีนบุรี,contact_settings.district_bkk_041,10510
subdistrict_101002,101002,แสนแสบ,contact_settings.district_bkk_041,10510
subdistrict_101105,101105,ทับยาว,contact_settings.district_bkk_042,10520
subdistrict_101104,101104,ลำปลาทิว,contact_settings.district_bkk_042,10520
subdistrict_101106,101106,ขุมทอง,contact_settings.district_bkk_042,10520
subdistrict_101101,101101,ลาดกระบัง,contact_settings.district_bkk_042,10520
subdistrict_101102,101102,คลองสองต้นนุ่น,contact_settings.district_bkk_042,10520
subdistrict_101103,101103,คลองสามประเวศ,contact_settings.district_bkk_042,10520
subdistrict_100307,100307,ลำผักชี,contact_settings.district_bkk_043,10530
subdistrict_100301,100301,กระทุ่มราย,contact_settings.district_bkk_043,10530
subdistrict_100302,100302,หนองจอก,contact_settings.district_bkk_043,10530
subdistrict_100303,100303,คลองสิบ,contact_settings.district_bkk_043,10530
subdistrict_100304,100304,คลองสิบสอง,contact_settings.district_bkk_043,10530
subdistrict_100305,100305,โคกแฝด,contact_settings.district_bkk_043,10530
subdistrict_100306,100306,คู้ฝั่งเหนือ,contact_settings.district_bkk_043,10530
subdistrict_100308,100308,ลำต้อยติ่ง,contact_settings.district_bkk_043,10530
subdistrict_110301,110301,บางพลีใหญ่,contact_settings.district_sp_004,10540
subdistrict_110302,110302,บางแก้ว,contact_settings.district_sp_004,10540
subdistrict_110308,110308,ราชาเทวะ,contact_settings.district_sp_004,10540
subdistrict_110303,110303,บางปลา,contact_settings.district_sp_004,10540
subdistrict_110304,110304,บางโฉลง,contact_settings.district_sp_004,10540
subdistrict_110309,110309,หนองปรือ,contact_settings.district_sp_004,10540
subdistrict_110205,110205,คลองด่าน,contact_settings.district_sp_005,10550
subdistrict_110208,110208,คลองนิยมยาตรา,contact_settings.district_sp_005,10560
subdistrict_110207,110207,เปร็ง,contact_settings.district_sp_005,10560
subdistrict_110206,110206,คลองสวน,contact_settings.district_sp_005,10560
subdistrict_110204,110204,บางเพรียง,contact_settings.district_sp_005,10560
subdistrict_110203,110203,บางพลีน้อย,contact_settings.district_sp_005,10560
subdistrict_110202,110202,บ้านระกาศ,contact_settings.district_sp_005,10560
subdistrict_110201,110201,บางบ่อ,contact_settings.district_sp_005,10560
subdistrict_110603,110603,ศีรษะจรเข้ใหญ่,contact_settings.district_sp_006,10570
subdistrict_110602,110602,ศีรษะจรเข้น้อย,contact_settings.district_sp_006,10570
subdistrict_110601,110601,บางเสาธง,contact_settings.district_sp_006,10570
subdistrict_101601,101601,วัดอรุณ,contact_settings.district_bkk_044,10600
subdistrict_101602,101602,วัดท่าพระ,contact_settings.district_bkk_044,10600
subdistrict_101501,101501,วัดกัลยาณ์,contact_settings.district_bkk_045,10600
subdistrict_101502,101502,หิรัญรูจี,contact_settings.district_bkk_045,10600
subdistrict_101507,101507,สำเหร่,contact_settings.district_bkk_045,10600
subdistrict_101506,101506,ดาวคะนอง,contact_settings.district_bkk_045,10600
subdistrict_101505,101505,ตลาดพลู,contact_settings.district_bkk_045,10600
subdistrict_101504,101504,บุคคโล,contact_settings.district_bkk_045,10600
subdistrict_101804,101804,คลองต้นไทร,contact_settings.district_bkk_046,10600
subdistrict_101803,101803,บางลำภูล่าง,contact_settings.district_bkk_046,10600
subdistrict_101802,101802,คลองสาน,contact_settings.district_bkk_046,10600
subdistrict_101503,101503,บางยี่เรือ,contact_settings.district_bkk_045,10600
subdistrict_101801,101801,สมเด็จเจ้าพระยา,contact_settings.district_bkk_046,10600
subdistrict_102504,102504,บางยี่ขัน,contact_settings.district_bkk_047,10700
subdistrict_102007,102007,บางขุนศรี,contact_settings.district_bkk_048,10700
subdistrict_102503,102503,บางบำหรุ,contact_settings.district_bkk_047,10700
subdistrict_102004,102004,ศิริราช,contact_settings.district_bkk_048,10700
subdistrict_102502,102502,บางอ้อ,contact_settings.district_bkk_047,10700
subdistrict_102005,102005,บ้านช่างหล่อ,contact_settings.district_bkk_048,10700
subdistrict_102009,102009,อรุณอมรินทร์,contact_settings.district_bkk_048,10700
subdistrict_102006,102006,บางขุนนนท์,contact_settings.district_bkk_048,10700
subdistrict_102501,102501,บางพลัด,contact_settings.district_bkk_047,10700
subdistrict_102901,102901,บางซื่อ,contact_settings.district_bkk_049,10800
subdistrict_102902,102902,วงศ์สว่าง,contact_settings.district_bkk_049,10800
subdistrict_103004,103004,จอมพล,contact_settings.district_bkk_050,10900
subdistrict_103005,103005,จตุจักร,contact_settings.district_bkk_050,10900
subdistrict_103003,103003,จันทรเกษม,contact_settings.district_bkk_050,10900
subdistrict_103002,103002,เสนานิคม,contact_settings.district_bkk_050,10900
subdistrict_103001,103001,ลาดยาว,contact_settings.district_bkk_050,10900
subdistrict_120110,120110,บางรักน้อย,contact_settings.district_nb_001,11000
subdistrict_120109,120109,ไทรม้า,contact_settings.district_nb_001,11000
subdistrict_120108,120108,บางกร่าง,contact_settings.district_nb_001,11000
subdistrict_120107,120107,บางศรีเมือง,contact_settings.district_nb_001,11000
subdistrict_120106,120106,บางไผ่,contact_settings.district_nb_001,11000
subdistrict_120104,120104,บางกระสอ,contact_settings.district_nb_001,11000
subdistrict_120103,120103,บางเขน,contact_settings.district_nb_001,11000
subdistrict_120102,120102,ตลาดขวัญ,contact_settings.district_nb_001,11000
subdistrict_120101,120101,สวนใหญ่,contact_settings.district_nb_001,11000
subdistrict_120105,120105,ท่าทราย,contact_settings.district_nb_001,11000
subdistrict_120401,120401,โสนลอย,contact_settings.district_nb_002,11110
subdistrict_120407,120407,พิมลราช,contact_settings.district_nb_002,11110
subdistrict_120408,120408,บางรักพัฒนา,contact_settings.district_nb_002,11110
subdistrict_120406,120406,ลำโพ,contact_settings.district_nb_002,11110
subdistrict_120402,120402,บางบัวทอง,contact_settings.district_nb_002,11110
subdistrict_120405,120405,ละหาร,contact_settings.district_nb_002,11110
subdistrict_120404,120404,บางคูรัด,contact_settings.district_nb_002,11110
subdistrict_120403,120403,บางรักใหญ่,contact_settings.district_nb_002,11110
subdistrict_120612,120612,คลองเกลือ,contact_settings.district_nb_003,11120
subdistrict_120610,120610,คลองข่อย,contact_settings.district_nb_003,11120
subdistrict_120609,120609,อ้อมเกร็ด,contact_settings.district_nb_003,11120
subdistrict_120608,120608,เกาะเกร็ด,contact_settings.district_nb_003,11120
subdistrict_120601,120601,ปากเกร็ด,contact_settings.district_nb_003,11120
subdistrict_120611,120611,บางพลับ,contact_settings.district_nb_003,11120
subdistrict_120606,120606,คลองพระอุดม,contact_settings.district_nb_003,11120
subdistrict_120605,120605,บางตะไนย์,contact_settings.district_nb_003,11120
subdistrict_120604,120604,บางพูด,contact_settings.district_nb_003,11120
subdistrict_120603,120603,บ้านใหม่,contact_settings.district_nb_003,11120
subdistrict_120602,120602,บางตลาด,contact_settings.district_nb_003,11120
subdistrict_120607,120607,ท่าอิฐ,contact_settings.district_nb_003,11120
subdistrict_120208,120208,ปลายบาง,contact_settings.district_nb_004,11130
subdistrict_120207,120207,มหาสวัสดิ์,contact_settings.district_nb_004,11130
subdistrict_120206,120206,บางคูเวียง,contact_settings.district_nb_004,11130
subdistrict_120205,120205,บางขุนกอง,contact_settings.district_nb_004,11130
subdistrict_120209,120209,ศาลากลาง,contact_settings.district_nb_004,11130
subdistrict_120203,120203,บางสีทอง,contact_settings.district_nb_004,11130
subdistrict_120202,120202,บางกรวย,contact_settings.district_nb_004,11130
subdistrict_120201,120201,วัดชลอ,contact_settings.district_nb_004,11130
subdistrict_120204,120204,บางขนุน,contact_settings.district_nb_004,11130
subdistrict_120304,120304,เสาธงหิน,contact_settings.district_nb_005,11140
subdistrict_120303,120303,บางเลน,contact_settings.district_nb_005,11140
subdistrict_120306,120306,บ้านใหม่,contact_settings.district_nb_005,11140
subdistrict_120305,120305,บางใหญ่,contact_settings.district_nb_005,11140
subdistrict_120302,120302,บางแม่นาง,contact_settings.district_nb_005,11140
subdistrict_120301,120301,บางม่วง,contact_settings.district_nb_005,11140
subdistrict_120505,120505,ขุนศรี,contact_settings.district_nb_006,11150
subdistrict_120503,120503,หนองเพรางาย,contact_settings.district_nb_006,11150
subdistrict_120502,120502,ราษฎร์นิยม,contact_settings.district_nb_006,11150
subdistrict_120501,120501,ไทรน้อย,contact_settings.district_nb_006,11150
subdistrict_120507,120507,ทวีวัฒนา,contact_settings.district_nb_006,11150
subdistrict_120506,120506,คลองขวาง,contact_settings.district_nb_006,11150
subdistrict_120504,120504,ไทรใหญ่,contact_settings.district_nb_006,11150
subdistrict_130105,130105,บ้านกระแชง,contact_settings.district_pt_001,12000
subdistrict_130106,130106,บางขะแยง,contact_settings.district_pt_001,12000
subdistrict_130104,130104,บ้านฉาง,contact_settings.district_pt_001,12000
subdistrict_130108,130108,บางหลวง,contact_settings.district_pt_001,12000
subdistrict_130109,130109,บางเดื่อ,contact_settings.district_pt_001,12000
subdistrict_130111,130111,บางพูน,contact_settings.district_pt_001,12000
subdistrict_130112,130112,บางกะดี,contact_settings.district_pt_001,12000
subdistrict_130113,130113,สวนพริกไทย,contact_settings.district_pt_001,12000
subdistrict_130114,130114,หลักหก,contact_settings.district_pt_001,12000
subdistrict_130103,130103,บ้านกลาง,contact_settings.district_pt_001,12000
subdistrict_130102,130102,บ้านใหม่,contact_settings.district_pt_001,12000
subdistrict_130101,130101,บางปรอก,contact_settings.district_pt_001,12000
subdistrict_130110,130110,บางพูด,contact_settings.district_pt_001,12000
subdistrict_130107,130107,บางคูวัด,contact_settings.district_pt_001,12000
subdistrict_130303,130303,รังสิต,contact_settings.district_pt_002,12110
subdistrict_130304,130304,ลำผักกูด,contact_settings.district_pt_002,12110
subdistrict_130306,130306,บึงน้ำรักษ์,contact_settings.district_pt_002,12110
subdistrict_130305,130305,บึงสนั่น,contact_settings.district_pt_002,12110
subdistrict_130205,130205,คลองห้า,contact_settings.district_pt_003,12110
subdistrict_130206,130206,คลองหก,contact_settings.district_pt_003,12110
subdistrict_130207,130207,คลองเจ็ด,contact_settings.district_pt_003,12120
subdistrict_130202,130202,คลองสอง,contact_settings.district_pt_003,12120
subdistrict_130203,130203,คลองสาม,contact_settings.district_pt_003,12120
subdistrict_130204,130204,คลองสี่,contact_settings.district_pt_003,12120
subdistrict_130211,130211,คลองหนึ่ง,contact_settings.district_pt_003,12120
subdistrict_130208,130208,คลองห้า,contact_settings.district_pt_003,12120
subdistrict_130209,130209,คลองหก,contact_settings.district_pt_003,12120
subdistrict_130210,130210,คลองหนึ่ง,contact_settings.district_pt_003,12121
subdistrict_130301,130301,ประชาธิปัตย์,contact_settings.district_pt_002,12130
subdistrict_130302,130302,บึงยี่โถ,contact_settings.district_pt_002,12130
subdistrict_130601,130601,คูคต,contact_settings.district_pt_004,12130
subdistrict_130501,130501,ระแหง,contact_settings.district_pt_005,12140
subdistrict_130506,130506,บ่อเงิน,contact_settings.district_pt_005,12140
subdistrict_130505,130505,คลองพระอุดม,contact_settings.district_pt_005,12140
subdistrict_130504,130504,คูขวาง,contact_settings.district_pt_005,12140
subdistrict_130503,130503,คูบางหลวง,contact_settings.district_pt_005,12140
subdistrict_130507,130507,หน้าไม้,contact_settings.district_pt_005,12140
subdistrict_130502,130502,ลาดหลุมแก้ว,contact_settings.district_pt_005,12140
subdistrict_130602,130602,ลาดสวาย,contact_settings.district_pt_004,12150
subdistrict_130608,130608,พืชอุดม,contact_settings.district_pt_004,12150
subdistrict_130606,130606,ลำไทร,contact_settings.district_pt_004,12150
subdistrict_130603,130603,บึงคำพร้อย,contact_settings.district_pt_004,12150
subdistrict_130604,130604,ลำลูกกา,contact_settings.district_pt_004,12150
subdistrict_130605,130605,บึงทองหลาง,contact_settings.district_pt_004,12150
subdistrict_130607,130607,บึงคอไห,contact_settings.district_pt_004,12150
subdistrict_130710,130710,บางกระบือ,contact_settings.district_pt_006,12160
subdistrict_130703,130703,สามโคก,contact_settings.district_pt_006,12160
subdistrict_130711,130711,ท้ายเกาะ,contact_settings.district_pt_006,12160
subdistrict_130705,130705,บางโพธิ์เหนือ,contact_settings.district_pt_006,12160
subdistrict_130702,130702,คลองควาย,contact_settings.district_pt_006,12160
subdistrict_130706,130706,เชียงรากใหญ่,contact_settings.district_pt_006,12160
subdistrict_130709,130709,เชียงรากน้อย,contact_settings.district_pt_006,12160
subdistrict_130701,130701,บางเตย,contact_settings.district_pt_006,12160
subdistrict_130707,130707,บ้านปทุม,contact_settings.district_pt_006,12160
subdistrict_130708,130708,บ้านงิ้ว,contact_settings.district_pt_006,12160
subdistrict_130704,130704,กระแชง,contact_settings.district_pt_006,12160
subdistrict_130401,130401,บึงบา,contact_settings.district_pt_007,12170
subdistrict_130407,130407,นพรัตน์,contact_settings.district_pt_007,12170
subdistrict_130406,130406,ศาลาครุ,contact_settings.district_pt_007,12170
subdistrict_130405,130405,หนองสามวัง,contact_settings.district_pt_007,12170
subdistrict_130404,130404,บึงชำอ้อ,contact_settings.district_pt_007,12170
subdistrict_130403,130403,บึงกาสาม,contact_settings.district_pt_007,12170
subdistrict_130402,130402,บึงบอน,contact_settings.district_pt_007,12170
subdistrict_140103,140103,หอรัตนไชย,contact_settings.district_ay_001,13000
subdistrict_140102,140102,กะมัง,contact_settings.district_ay_001,13000
subdistrict_140116,140116,บ้านเกาะ,contact_settings.district_ay_001,13000
subdistrict_140117,140117,คลองสวนพลู,contact_settings.district_ay_001,13000
subdistrict_140114,140114,ลุมพลี,contact_settings.district_ay_001,13000
subdistrict_140118,140118,คลองสระบัว,contact_settings.district_ay_001,13000
subdistrict_140119,140119,เกาะเรียน,contact_settings.district_ay_001,13000
subdistrict_140113,140113,หันตรา,contact_settings.district_ay_001,13000
subdistrict_140120,140120,บ้านป้อม,contact_settings.district_ay_001,13000
subdistrict_140121,140121,บ้านรุน,contact_settings.district_ay_001,13000
subdistrict_140112,140112,วัดตูม,contact_settings.district_ay_001,13000
subdistrict_140111,140111,คลองตะเคียน,contact_settings.district_ay_001,13000
subdistrict_140101,140101,ประตูชัย,contact_settings.district_ay_001,13000
subdistrict_140109,140109,สำเภาล่ม,contact_settings.district_ay_001,13000
subdistrict_140108,140108,ภูเขาทอง,contact_settings.district_ay_001,13000
subdistrict_140110,140110,สวนพริก,contact_settings.district_ay_001,13000
